response_id,company,employee_id,title,role_level,team_segment,location,tenure_band,tenure_months,response_date,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,F1,F2,F3,F4,G1,G2,G3,G4,H1,H2,H3,H4,I1,I2,I3,I4,J1,J2,J3,J4,K1,K2,K3,K4,K5,L1,L2,L3
DT-2026Q2-0176,DemoTech,DT-10176,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US West,1–2 years,18,2025-04-07,4,4,4,4,4,4,3,3,4,4,5,3,3,3,3,3,3,3,2,3,3,3,2,4,3,4,3,4,4,4,3,3,3,5,2,3,5,3,4,3,4,5,5,5,Product marketing launches features before sales knows how to position them.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.
DT-2026Q2-0177,DemoTech,DT-10177,Sales Manager,Front-line Manager,Mid-Market,Remote — EMEA,5+ years,120,2025-04-09,4,3,4,4,3,5,4,3,3,2,3,3,3,4,2,2,4,2,3,2,3,4,3,4,4,3,5,4,3,2,3,3,2,2,3,3,3,3,3,3,3,5,3,5,All-hands celebrates product velocity; sellers are drowning in half-baked releases.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0178,DemoTech,DT-10178,Enterprise AE,Individual Contributor,Enterprise,Remote — EMEA,0–6 months,2,2025-04-12,2,4,3,3,3,4,3,4,4,3,4,4,3,3,4,3,3,4,2,3,4,4,2,4,2,4,3,3,2,2,1,4,3,3,3,4,2,2,3,3,3,4,4,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Staff one more SE per Enterprise pod for competitive bake-offs.,Deal desk gives different pricing guidance depending on who is on shift.
DT-2026Q2-0179,DemoTech,DT-10179,Commercial AE,Individual Contributor,Commercial,Remote — Canada,2–5 years,50,2025-05-13,5,4,4,3,4,5,4,4,3,3,4,4,3,2,3,5,3,4,4,4,4,3,4,4,3,4,4,3,2,1,1,2,3,3,3,4,4,3,5,4,3,4,4,4,Deal desk gives different pricing guidance depending on who is on shift.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,All-hands celebrates product velocity; sellers are drowning in half-baked releases.
DT-2026Q2-0180,DemoTech,DT-10180,RevOps Manager,Front-line Manager,Corporate / GTM,"London, UK",2–5 years,41,2025-05-15,5,4,4,2,4,3,5,4,5,5,4,4,5,4,4,3,3,4,3,2,3,5,5,5,3,2,5,3,4,3,5,4,4,5,5,3,2,5,4,4,3,5,3,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0181,DemoTech,DT-10181,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",1–2 years,15,2025-05-20,3,3,3,4,3,5,5,5,5,5,4,4,4,3,5,5,3,2,4,3,5,3,4,5,2,5,4,3,4,3,3,3,2,5,5,2,3,3,2,4,4,4,4,3,SDR-to-AE handoffs lose context — I re-discover pain points on the first call every time.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Forecasting feels like a political exercise instead of an honest pipeline review.
DT-2026Q2-0182,DemoTech,DT-10182,Enterprise AE,Individual Contributor,Enterprise,Remote — US East,2–5 years,49,2025-05-04,4,4,3,5,3,3,3,4,4,4,1,3,2,4,3,3,3,4,4,4,3,3,3,3,4,4,4,1,2,3,4,4,3,3,4,4,3,4,5,4,3,3,4,4,RevOps fixed forecasting dashboards this quarter and it saved me hours every week.,Publish a single source of truth for stage definitions and enforce it in Gong.,"My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0183,DemoTech,DT-10183,Commercial AE,Individual Contributor,Commercial,"London, UK",2–5 years,25,2025-05-20,4,3,5,4,4,4,5,5,5,3,4,4,2,5,4,2,2,3,3,2,3,3,3,3,4,3,5,4,2,3,3,5,5,3,3,3,4,3,3,4,5,5,4,4,Product marketing launches features before sales knows how to position them.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,
DT-2026Q2-0184,DemoTech,DT-10184,Commercial AE,Individual Contributor,Commercial,"Austin, TX",1–2 years,24,2025-05-09,4,4,2,4,4,5,3,4,4,4,3,3,2,4,4,4,2,2,5,4,1,4,3,3,3,3,3,3,3,2,2,3,4,3,5,4,4,5,2,4,3,5,4,2,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0185,DemoTech,DT-10185,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US West,5+ years,64,2025-05-04,5,4,3,4,3,4,4,4,3,4,3,3,4,4,3,3,3,2,2,3,3,3,4,3,4,4,5,3,1,2,2,4,5,3,3,3,4,5,3,4,5,3,4,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Build demo environment stability into our own dogfooding SLA.,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.
DT-2026Q2-0186,DemoTech,DT-10186,SDR,Individual Contributor,Commercial,Remote — US East,6–12 months,11,2025-05-01,4,5,4,3,3,3,5,2,5,4,4,2,2,3,4,3,4,3,3,2,4,3,3,4,3,3,2,2,4,2,3,3,5,4,4,3,3,3,5,3,2,3,4,4,Deal desk gives different pricing guidance depending on who is on shift.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Enablement content is built for Commercial but I'm Enterprise — I adapt everything.
DT-2026Q2-0187,DemoTech,DT-10187,Mid-Market AE,Individual Contributor,Mid-Market,"Toronto, Canada",1–2 years,17,2025-04-01,4,4,4,3,3,3,4,4,3,4,3,4,3,3,4,4,2,2,3,4,4,3,4,4,3,4,4,2,5,4,4,3,4,4,3,4,3,5,5,2,4,5,3,3,"My manager runs tight pipeline reviews with real coaching, not just inspection.",Give remote reps the same GTM briefings HQ gets in hallway conversations.,
DT-2026Q2-0188,DemoTech,DT-10188,Sales Manager,Front-line Manager,Commercial,Remote — US East,2–5 years,48,2025-05-28,3,3,3,5,3,4,5,3,3,3,4,4,4,3,3,3,2,4,5,5,3,2,3,4,3,4,3,4,3,3,3,5,2,3,3,4,4,4,3,4,3,5,3,4,Partner referrals arrive with no context and unrealistic close timelines.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0189,DemoTech,DT-10189,Enterprise AE,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",1–2 years,22,2025-05-28,2,4,4,3,4,4,4,3,5,2,2,4,3,3,4,4,3,1,3,4,4,1,4,4,3,4,3,3,2,4,3,2,3,3,3,3,4,4,3,4,2,5,2,4,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Build demo environment stability into our own dogfooding SLA.,
DT-2026Q2-0190,DemoTech,DT-10190,Commercial AE,Individual Contributor,Commercial,Remote — Canada,2–5 years,29,2025-05-06,3,5,3,4,4,4,5,3,4,5,4,4,3,4,3,3,5,2,3,3,4,2,3,4,4,4,3,3,4,3,2,3,3,3,3,4,5,4,2,5,4,4,4,3,The Commercial team culture is strong — people share what works on Slack.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,"My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0191,DemoTech,DT-10191,Sales Engineer,Individual Contributor,Enterprise,"San Francisco, CA (HQ)",0–6 months,2,2025-05-17,3,2,4,2,4,3,3,3,4,5,2,1,5,3,1,2,2,2,2,3,4,2,2,3,3,3,4,3,3,2,3,1,3,4,4,3,1,4,3,4,3,4,3,4,Product marketing launches features before sales knows how to position them.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Competitive battlecards are three months stale the moment a competitor ships something.
DT-2026Q2-0192,DemoTech,DT-10192,Solutions Consultant,Individual Contributor,Mid-Market,"Denver, CO",2–5 years,51,2025-04-20,4,4,4,4,2,5,3,3,4,2,4,4,4,4,2,3,3,3,4,4,3,1,5,5,5,3,3,4,2,3,5,5,5,3,2,2,5,4,3,5,3,5,4,3,"MQLs from the last campaign were mostly students and consultants, not buyers.",Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0193,DemoTech,DT-10193,Enterprise AE,Individual Contributor,Enterprise,Remote — EMEA,0–6 months,1,2025-05-22,3,2,2,3,1,2,4,4,3,4,4,2,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,2,5,2,3,1,3,3,3,5,3,3,5,2,SDR-to-AE handoffs lose context — I re-discover pain points on the first call every time.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0194,DemoTech,DT-10194,Commercial AE,Individual Contributor,Commercial,"London, UK",5+ years,97,2025-05-24,3,4,2,4,3,2,5,5,4,4,4,4,3,2,4,2,3,4,4,4,2,4,3,4,3,2,4,3,3,2,4,5,4,3,5,3,4,5,4,3,4,5,3,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Stage definitions change every quarter and my manager interprets them differently than RevOps.
DT-2026Q2-0195,DemoTech,DT-10195,Sales Enablement Manager,Individual Contributor,Corporate / GTM,"Denver, CO",0–6 months,1,2025-05-18,3,3,5,4,3,3,4,5,2,3,5,2,4,3,2,3,2,3,3,4,5,3,3,3,3,4,3,3,4,3,3,4,5,5,4,2,3,3,4,4,4,5,3,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,"Tighten MQL criteria — fewer leads, higher quality.",Product marketing launches features before sales knows how to position them.
DT-2026Q2-0196,DemoTech,DT-10196,Mid-Market AE,Individual Contributor,Mid-Market,"London, UK",5+ years,78,2025-05-24,4,5,5,4,4,5,3,4,5,5,3,3,2,3,4,3,3,3,2,5,4,4,4,5,5,4,3,4,3,4,3,4,3,3,5,4,4,3,2,4,4,4,5,4,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Cap legal review SLA at 5 business days for deals under $150K ARR.,
DT-2026Q2-0197,DemoTech,DT-10197,Sales Manager,Front-line Manager,Mid-Market,Remote — US West,0–6 months,6,2025-05-28,3,3,3,2,3,3,4,2,4,4,3,2,2,2,2,4,3,3,3,3,2,2,3,4,4,3,1,3,2,2,4,3,2,3,3,3,3,5,3,4,2,4,3,3,Onboarding was strong on product but weak on enterprise procurement cycles.,Staff one more SE per Enterprise pod for competitive bake-offs.,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.
DT-2026Q2-0198,DemoTech,DT-10198,Sales Engineer,Individual Contributor,Enterprise,Remote — US East,2–5 years,30,2025-04-13,3,3,3,2,4,5,4,5,4,4,3,4,3,3,3,2,3,2,3,4,3,5,2,3,4,4,5,3,2,4,3,5,4,4,4,3,3,4,4,3,4,3,3,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Forecasting feels like a political exercise instead of an honest pipeline review.
DT-2026Q2-0199,DemoTech,DT-10199,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",6–12 months,11,2025-04-26,2,3,3,3,2,4,5,3,4,3,2,3,4,3,4,3,4,3,4,5,3,3,4,4,4,4,3,2,1,1,2,5,4,3,3,5,3,4,2,3,4,4,3,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0200,DemoTech,DT-10200,Enterprise AE,Individual Contributor,Enterprise,Remote — US West,1–2 years,22,2025-05-26,3,2,4,3,4,4,4,5,3,3,3,3,5,4,4,4,2,3,3,5,3,4,3,2,3,5,3,3,2,2,3,4,3,4,2,4,3,3,5,5,3,4,4,2,Deal desk gives different pricing guidance depending on who is on shift.,"Tighten MQL criteria — fewer leads, higher quality.","MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0201,DemoTech,DT-10201,Mid-Market AE,Individual Contributor,Mid-Market,"Austin, TX",5+ years,61,2025-04-15,3,4,3,3,5,3,4,4,4,5,3,3,5,4,4,4,3,3,3,3,3,3,4,5,3,3,4,4,2,2,3,3,4,3,4,3,2,4,3,5,4,5,3,3,Deal desk gives different pricing guidance depending on who is on shift.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0202,DemoTech,DT-10202,Enterprise AE,Individual Contributor,Enterprise,"Toronto, Canada",1–2 years,23,2025-05-14,4,3,5,4,2,4,5,4,4,5,3,4,4,2,4,3,3,4,2,3,3,3,4,4,4,3,2,2,3,1,3,4,5,4,4,5,3,2,4,5,4,4,3,3,The Commercial team culture is strong — people share what works on Slack.,"Tighten MQL criteria — fewer leads, higher quality.","My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0203,DemoTech,DT-10203,Commercial AE,Individual Contributor,Commercial,"Denver, CO",6–12 months,9,2025-05-23,3,4,3,4,4,3,5,3,5,5,3,3,1,2,2,4,3,2,2,5,2,3,3,5,4,4,3,5,2,3,2,4,3,4,2,2,3,4,2,5,4,5,3,5,"I want more live role-play on CFO objections, not another recorded webinar.",Cap legal review SLA at 5 business days for deals under $150K ARR.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0204,DemoTech,DT-10204,Sales Manager,Front-line Manager,Mid-Market,Remote — Canada,1–2 years,22,2025-05-24,2,4,3,4,3,5,3,5,5,3,4,3,2,4,4,3,4,3,5,2,5,3,4,5,4,3,2,5,4,3,3,2,3,3,4,3,4,3,4,4,4,4,4,5,All-hands celebrates product velocity; sellers are drowning in half-baked releases.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,Forecasting feels like a political exercise instead of an honest pipeline review.
DT-2026Q2-0205,DemoTech,DT-10205,SDR,Individual Contributor,Commercial,Remote — EMEA,2–5 years,38,2025-05-22,3,4,4,5,3,4,5,3,3,4,3,2,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,3,4,3,4,4,4,3,3,3,5,4,5,3,4,"I want more live role-play on CFO objections, not another recorded webinar.",Staff one more SE per Enterprise pod for competitive bake-offs.,
DT-2026Q2-0206,DemoTech,DT-10206,Mid-Market AE,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",6–12 months,8,2025-05-22,3,4,4,3,4,3,4,5,3,3,3,4,3,4,3,3,4,1,2,3,3,3,2,5,3,3,4,2,3,3,3,4,3,3,4,3,3,4,3,5,3,4,4,4,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Build demo environment stability into our own dogfooding SLA.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0207,DemoTech,DT-10207,Mid-Market AE,Individual Contributor,Mid-Market,Remote — US West,6–12 months,7,2025-04-05,3,2,3,4,5,3,4,5,4,2,2,3,4,4,5,5,2,2,1,5,5,4,3,2,5,4,3,4,4,2,2,3,3,4,3,4,4,3,3,3,2,4,2,4,We need ROI calculators for mid-market CFOs — I build them in Google Sheets weekly.,Simplify the comp plan to one page with worked examples.,
DT-2026Q2-0208,DemoTech,DT-10208,Enterprise AE,Individual Contributor,Enterprise,"Austin, TX",2–5 years,42,2025-04-14,4,5,3,3,2,4,4,4,4,5,4,5,3,2,3,4,2,3,2,4,3,4,4,3,4,3,3,3,2,3,2,3,5,4,4,4,4,3,3,5,3,5,4,5,Security questionnaire responses are copy-paste from last year and buyers catch it.,"Tighten MQL criteria — fewer leads, higher quality.",
DT-2026Q2-0209,DemoTech,DT-10209,SDR,Individual Contributor,Commercial,"London, UK",2–5 years,56,2025-04-13,4,4,2,3,4,4,5,4,4,5,4,2,3,4,4,2,3,3,3,4,5,2,3,3,3,4,4,2,2,4,1,4,4,4,3,4,3,4,4,3,3,2,3,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Build demo environment stability into our own dogfooding SLA.,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.
DT-2026Q2-0210,DemoTech,DT-10210,Enterprise AE,Individual Contributor,Enterprise,Remote — US West,5+ years,81,2025-04-06,3,3,4,4,3,2,3,3,5,2,4,4,4,3,5,2,3,4,4,3,3,3,1,2,4,1,3,2,2,2,3,3,1,4,4,3,3,2,5,4,4,4,3,5,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Our demo platform is genuinely best-in-class — buyers feel it on the first call.
DT-2026Q2-0211,DemoTech,DT-10211,Commercial AE,Individual Contributor,Commercial,Remote — US West,5+ years,107,2025-04-12,2,5,3,3,4,3,5,3,2,3,3,3,3,3,3,4,3,4,3,2,3,2,3,3,3,3,3,3,3,3,4,4,5,4,2,3,3,5,3,3,3,3,4,5,The Commercial team culture is strong — people share what works on Slack.,"Tighten MQL criteria — fewer leads, higher quality.","My manager runs tight pipeline reviews with real coaching, not just inspection."
DT-2026Q2-0212,DemoTech,DT-10212,SDR,Individual Contributor,Commercial,"Denver, CO",2–5 years,34,2025-04-09,3,5,4,3,2,4,5,4,3,4,3,4,5,3,4,3,3,3,3,3,3,4,4,5,4,3,4,4,2,3,5,4,4,2,5,3,4,4,2,2,3,4,5,3,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Standardize SDR-to-AE handoff notes with required fields in Salesforce.,"MQLs from the last campaign were mostly students and consultants, not buyers."
DT-2026Q2-0213,DemoTech,DT-10213,Commercial AE,Individual Contributor,Commercial,"Austin, TX",2–5 years,40,2025-04-23,4,3,4,4,4,5,4,2,4,4,3,4,4,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,2,4,3,3,3,3,3,3,4,4,3,4,3,4,3,4,Deal desk gives different pricing guidance depending on who is on shift.,Simplify the comp plan to one page with worked examples.,All-hands celebrates product velocity; sellers are drowning in half-baked releases.
DT-2026Q2-0214,DemoTech,DT-10214,Enterprise AE,Individual Contributor,Enterprise,Remote — EMEA,1–2 years,20,2025-04-25,4,3,2,5,3,4,5,4,3,5,2,4,3,3,4,2,3,4,3,4,4,4,2,3,4,4,4,1,3,2,4,5,5,3,4,2,3,5,2,4,3,4,3,4,Security questionnaire responses are copy-paste from last year and buyers catch it.,Cap legal review SLA at 5 business days for deals under $150K ARR.,Product marketing launches features before sales knows how to position them.
DT-2026Q2-0215,DemoTech,DT-10215,Sales Manager,Front-line Manager,Commercial,Remote — US West,0–6 months,4,2025-05-21,4,1,3,3,3,3,4,3,3,4,3,2,2,3,3,4,3,2,3,4,2,3,1,4,4,4,2,1,2,3,2,2,4,4,3,4,3,3,4,4,2,5,3,3,Deal desk gives different pricing guidance depending on who is on shift.,Build demo environment stability into our own dogfooding SLA.,Territory carve-up left me with a lot of long-dormant accounts and no warm inbound.
DT-2026Q2-0216,DemoTech,DT-10216,Mid-Market AE,Individual Contributor,Mid-Market,"Toronto, Canada",2–5 years,41,2025-05-23,5,4,5,4,4,3,5,3,2,5,4,5,3,4,3,2,3,5,4,4,3,4,3,4,2,4,4,3,3,3,2,4,4,3,3,3,4,3,5,4,2,4,4,4,SE coverage is thin — I wait three days for a technical win on competitive deals.,Staff one more SE per Enterprise pod for competitive bake-offs.,
DT-2026Q2-0217,DemoTech,DT-10217,Mid-Market AE,Individual Contributor,Mid-Market,"London, UK",1–2 years,24,2025-04-21,3,4,3,3,4,3,5,3,3,4,3,3,4,4,5,5,2,3,2,3,4,5,5,3,4,3,4,4,3,4,1,3,4,4,3,4,5,2,3,3,5,5,4,5,Marketing promises 'demo transformation in 30 days' and buyers expect magic on call one.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0218,DemoTech,DT-10218,Solutions Consultant,Individual Contributor,Mid-Market,"New York, NY",5+ years,85,2025-04-15,5,2,4,4,3,4,4,3,5,5,2,4,3,4,4,5,3,3,4,3,4,4,3,4,2,4,5,3,1,4,4,4,3,4,5,3,4,5,3,3,4,4,5,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Publish a single source of truth for stage definitions and enforce it in Gong.,
DT-2026Q2-0219,DemoTech,DT-10219,BDR,Individual Contributor,Mid-Market,"San Francisco, CA (HQ)",0–6 months,2,2025-04-23,3,3,3,3,3,3,3,3,3,4,3,3,4,2,2,4,3,3,3,4,2,4,3,3,4,3,2,3,3,3,1,3,3,3,4,4,3,4,5,4,3,4,4,3,Legal review on enterprise deals takes 2–3 weeks and champions go dark.,Cap legal review SLA at 5 business days for deals under $150K ARR.,"I want more live role-play on CFO objections, not another recorded webinar."
DT-2026Q2-0220,DemoTech,DT-10220,BDR,Individual Contributor,Mid-Market,Remote — EMEA,1–2 years,22,2025-04-16,2,3,3,3,2,4,5,5,4,2,3,4,3,4,3,2,3,2,2,2,4,3,4,3,3,4,3,1,3,1,2,2,3,3,2,2,3,4,4,4,4,4,5,2,SE coverage is thin — I wait three days for a technical win on competitive deals.,Give remote reps the same GTM briefings HQ gets in hallway conversations.,Product marketing launches features before sales knows how to position them.
DT-2026Q2-0221,DemoTech,DT-10221,SDR,Individual Contributor,Commercial,"London, UK",2–5 years,57,2025-05-11,4,4,3,5,4,3,5,5,4,3,4,3,5,4,5,5,4,3,3,3,3,4,1,3,5,3,4,5,4,3,4,5,4,3,4,3,4,3,3,4,3,4,3,1,Inbound volume dropped after we changed the website — outbound isn't picking up the slack.,Staff one more SE per Enterprise pod for competitive bake-offs.,
DT-2026Q2-0222,DemoTech,DT-10222,Enterprise AE,Individual Contributor,Enterprise,Remote — Canada,6–12 months,12,2025-04-18,4,3,4,3,5,3,3,5,5,3,3,3,3,3,3,4,2,5,1,2,4,3,4,5,3,2,4,2,3,1,2,4,3,3,4,3,4,3,3,1,4,5,2,2,Our demo platform is genuinely best-in-class — buyers feel it on the first call.,Simplify the comp plan to one page with worked examples.,Our demo platform is genuinely best-in-class — buyers feel it on the first call.
DT-2026Q2-0223,DemoTech,DT-10223,Sales Manager,Front-line Manager,Enterprise,Remote — US East,6–12 months,10,2025-05-27,4,4,3,3,5,3,4,4,4,3,3,3,2,3,4,2,3,1,3,3,4,3,2,3,4,2,4,1,1,3,3,3,3,2,3,4,2,4,4,3,5,5,3,4,Deal desk gives different pricing guidance depending on who is on shift.,Staff one more SE per Enterprise pod for competitive bake-offs.,
DT-2026Q2-0224,DemoTech,DT-10224,Regional Sales Director,Director+,Strategic,Remote — EMEA,2–5 years,49,2025-05-02,3,3,4,1,3,4,4,3,3,2,3,4,3,3,4,1,2,3,5,3,2,2,3,3,3,4,4,3,4,2,3,2,3,5,2,5,4,4,4,4,4,4,4,3,Partner referrals arrive with no context and unrealistic close timelines.,"Tighten MQL criteria — fewer leads, higher quality.",
DT-2026Q2-0225,DemoTech,DT-10225,Sales Manager,Front-line Manager,Commercial,Remote — US East,5+ years,82,2025-05-20,2,3,4,3,3,5,5,4,3,3,3,3,4,3,3,4,3,3,3,3,4,4,2,4,3,5,4,4,3,3,3,2,2,2,4,4,3,4,2,5,3,2,4,2,All-hands celebrates product velocity; sellers are drowning in half-baked releases.,Refresh ROI and CFO content for mid-market — stop making AEs rebuild decks.,Stage definitions change every quarter and my manager interprets them differently than RevOps.
